ticker;empresa;cnpj;codigo_cvm;setor;segmento;sede;descricao
"TELB3;TELB4";TELEC BRASILEIRAS S.A. – TELEBRAS;00.336.701/0001-04;336.0;Telecomunicações;Telecomunicações;SIG Quadra 4 lotes 075, 083, 125 e 175, Bloco A, Salas 211 a 224, Sig, BRASILIA, DISTRITO FEDERAL, 70.610-440 BR;"Telecomunicacoes Brasileiras SA - A Telebras é uma agência governamental brasileira. A empresa é fornecedora de soluções de conexão. O portfólio de serviços da Telebras SA inclui: Telebras SAT, um serviço de banda larga por satélite de alta capacidade; IP Telebras, que fornece escolas, universidades, hospitais, escolas, universidades, hospitais, etc. e outros com uma conexão livre de problemas; L3VPN - MPLS, que possibilita a criação de redes virtuais privadas (VPNs); Point to Point (P2P), uma solução de transmissão de dados que fornece circuitos dedicados para interconetar pontos de interesse aos clientes em nível nacional, metropolitano ou regional; WiFi Brasil, solução desenvolvida para atender à demanda específica de um contrato com o Ministério das Comunicações; ponto a ponto - TX (canal claro), recomendado para operadores e provedores que exigem infraestrutura de transmissão de alta capacidade para seus backbones de rede; além de Telebras SD-WAN, as redes baseadas em software são uma nova opção para a construção de redes privadas."
TIMS3;TIM S.A.;02.421.421/0001-11;2421.0;Telecomunicações;Telecomunicações;Av Joao Cabral De Mello Neto 00850 Blc 001 Salas 0501 A 1208, Barra Da Tijuca, RIO DE JANEIRO, RIO DE JANEIRO, 22.775-057 BR;A Tim SA, anteriormente conhecida como Intelig Telecomunicacoes Ltda, é uma empresa de telecomunicações com sede no Brasil. A empresa oferece serviços móveis de voz e dados, acesso à Internet de banda larga, serviços de valor agregado e outros serviços e produtos de telecomunicações. A empresa oferece um portfólio completo para indivíduos e soluções corporativas para pequenas, médias e grandes empresas. Além dos serviços tradicionais de voz e dados, a empresa oferece um serviço de banda larga de linha fixa, TIM Live, tecnologia WTTx através do serviço Ultrafibra e soluções de IoT. A empresa também oferece uma variedade de conteúdo digital e serviços em seu portfólio de pacotes. A Companhia é controlada pela Tim Brasil Servicos e Participações SA.
VIVT3;TELEFÔNICA BRASIL S.A;02.558.157/0001-62;2558.0;Telecomunicações;Telecomunicações;Av Engenheiro Luis Carlos Berrini, 1376 32 andar, Cidade Moncoes, SAO PAULO, SAO PAULO, 04.571-936 BR;"A Telefonica Brasil SA, anteriormente Telecomunicacoes de São Paulo SA Telesp é uma empresa brasileira que atua no setor de telecomunicações. Os principais serviços da Companhia incluem telefonia fixa, local e de longa distância; telefonia móvel, incluindo serviços de valor agregado; serviços de dados, incluindo banda larga fixa e móvel, e televisão por assinatura (TV), principalmente Internet Protocol Television (IPTV). A Telefonica Brasil SA comercializa seus serviços e soluções através da marca Vivo. A empresa é um hub digital que facilita o acesso de seus clientes a uma variedade de serviços, como entretenimento, segurança cibernética, finanças, saúde, segurança e segurança. e educação, além de fornecer serviços de telecomunicações fixos e móveis em todo o Brasil. Também oferece um portfólio completo e convergente para clientes business-to-consumer (B2C) e business-to-business (B2B)."
AZUL4;AZUL S.A.;09.305.994/0001-29;20800.0;Transporte;Linhas Aéreas de Passageiros;Av. Marcos P. de U. Rodrigues, 939 - Edif. C. Branco Office Park, Torre Jatoba, 11 andar, Alphaville Industrial, BARUERI, SAO PAULO, 06.460-040 BR;A Azul S.A. é uma empresa brasileira dedicada à prestação de serviços de transporte de passageiros. A Companhia atua principalmente como operadora de companhia aérea sob a marca Azul, fornecendo voos regulares entre diversas cidades do Brasil, incluindo São Paulo, Brasília, Rio de Janeiro, Belo Horizonte, Porto Alegre, Curitiba, Fortaleza e Salvador, entre outros. Além disso, sua rede aérea compreende rotas internacionais para os Estados Unidos, Europa e outros países da América Latina. Por meio de seu negócio de pacotes de viagens, a Azul Viagens, além de passagens aéreas, a Companhia oferece acomodações, transfers, passeios e aluguel de veículos. Sua oferta inclui também o Azul Cargo Express, um serviço de transporte de carga agendado com entrega de aeroporto a aeroporto e porta a porta. A Companhia possui várias subsidiárias, como a Azul Linhas Aéreas Brasileiras SA, que opera todas as atividades de voo e TudoAzul SA, que gerencia o programa de fidelidade.
"CRTE3;CRTE5";CONCESSIONÁRIA RIO-TERESÓPOLIS S.A.;00.938.574/0001-05;;Transporte;Exploração de Rodovias;Rua do Passeio, n 38 15 andar, Centro, RIO DE JANEIRO, RIO DE JANEIRO, 20.021-290 BR;A CRT Concessionária Rio-Teresopolis SA é uma operadora de rodovias com sede no Brasil. O objetivo societário da Companhia é gerenciar ativos, passivos, direitos e obrigações relacionadas à exploração da concessão BR-116/RJ, localizada no Alem Paraíba - Teresópolis - ENTR. BR - 040 (A) stretch. As atividades da CRT Concessionária Rio-Teresópolis SA compreenderam exclusivamente a exploração de infra-estruturas e a prestação de serviços públicos de recuperação, operação, manutenção, monitoramento, conservação, implementação de melhorias e ampliação do trecho acima mencionado. A rodovia está integrada com outras rodovias estaduais e federais e com o Arco Metropolitano do Estado do Rio de Janeiro.
ECOR3;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;04.149.454/0001-80;19577.0;Transporte;Exploração de Rodovias;Rua Gomes de Carvalho, n 1.510, Conjuntos 31/32, Vila Olimpia, SAO PAULO, SAO PAULO, 04.547-005 BR;A ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A. é uma empresa estabelecida no Brasil, que atua principalmente na operação de rodovias. As atividades da empresa são divididas em três segmentos de negócios: concessões, logística e portos. A divisão de concessões concentra-se na gestão de pedágios de estradas que ligam portos localizados em Santos, Paranaguá e Rio Grande. A divisão de logística compreende as interconexões das concessões de estrada da empresa, que visam à integração de terminais logísticos modais, terminais portuários, terminais de ligação equipotencial, centros de distribuição, aduana e portos, e o fornecimento de serviços logísticos. A divisão de portos é responsável pelas operações portuárias, manuseio de cargas e armazenamento em terminal próprio, no Porto de Santos. A empresa conta com várias subsidiárias, como a EcoRodovias Concessões e Serviços S.A., Ecoporto Santos S.A. e Elog S.A. É controlada pela Primav Construções e Comércio S.A.
HBSA3;HIDROVIAS DO BRASIL S.A.;12.648.327/0001-53;12648.0;Transporte;Transporte Hidroviário;Avenida Brigadeiro Luis Antonio, n 1343 7 andar, Bela Vista, SAO PAULO, SAO PAULO, 01.317-910 BR;A Hidrovias do Brasil SA é uma empresa sediada no Brasil que atua no setor de logística. O objeto social da Companhia consiste nas atividades de infraestrutura e logística hidroviária, rodoviária e multimodal, no Brasil e no exterior, e participações societárias em empresas que desenvolvem atividades similares. A Empresa também transporta mercadorias, constrói e explora portos, terminais de carga, estaleiros, oficinas e armazéns, presta serviços de logística, navega fluvial e marítima e armazena mercadorias, entre outros.
JSLG3;JSL S.A.;52.548.435/0001-79;52548.0;Transporte;Transporte Rodoviário;Rua Doutor Renato Paes de Barros, 1017, Conjunto 91,ED. Corporate Park, Itaim Bibi, SAO PAULO, SAO PAULO, 04.530-001 BR;"A JSL SA é uma empresa brasileira que atua no setor de logística. A Empresa presta serviços através de seis linhas de negócio: Transporte Rodoviário de Carga e Logística Rodoviária Dedicada de Carga, envolvida na cadeia de abastecimento e gestão das informações da cadeia logística do cliente; Commodity Logistics, que oferece soluções customizadas para os setores de papel e celulose, mineração e sucroenergético; Logística Interna, que consiste no manuseio interno de matérias-primas, produtos, gestão de estoque e abastecimento da linha de montagem do cliente; Distribuição Urbana, que inclui abastecimento de pontos de venda e gestão de devolução de embalagens; Serviços de Warehousing, dedicados à recepção, armazenamento e expedição de mercadorias e gestão de inventário; e Afretamento, que presta serviços de transporte para funcionários de empresas clientes por meio dos demais serviços prestados pela Companhia. A Firma é controlada pela Simpar SA."
LOGN3;LOG-IN LOGÍSTICA INTERMODAL S.A.;42.278.291/0001-24;42278.0;Transporte;Transporte Hidroviário;Rua do Passeio, 78 12 andar - 1201, Centro, RIO DE JANEIRO, RIO DE JANEIRO, 20.021-290 BR;"A Log-in Logística Intermodal SA, antiga Docenave Navegação Vale do Rio Doce SA, é uma empresa com sede no Brasil que planeja, administra e opera soluções de movimentação de cargas por meio da cabotagem, complementadas por serviços rodoviários. A Companhia opera uma malha interligada, que inclui movimentação portuária e transporte porta a porta, por meio de uma malha intermodal que cobre o Brasil e a região do Mercado Comum do Sul (Mercosul). As atividades da Companhia estão divididas em três áreas: Navegação Costeira, que oferece transporte marítimo em portos da costa brasileira e do Mercosul, integrado aos serviços contratados de transporte rodoviário de curta distância; Terminal Portuário, que administra e opera um terminal portuário de contêineres, o Terminal Vila Velha (TVV), no estado do Espírito Santo, Brasil, e Terminais Intermodais, incluindo terminais intermodais terrestres integrados aos serviços da área de Navegação Costeira."
"LUXM3;LUXM4";TREVISA INVESTIMENTOS S.A.;92.660.570/0001-26;;Transporte;Transporte Hidroviário;Av. Padre Cacique, 320, 6 andar, Menino Deus, PORTO ALEGRE, RIO GRANDE DO SUL, 90.810-240 BR;A TREVISA INVESTIMENTOS S.A. é uma empresa brasileira que se dedica essencialmente ao transporte aquático. Em 31 de dezembro de 2011, a Empresa possuía duas subsidiárias, a Navegação Aliança Ltda. e a Trevo Florestal Ltda., e uma afiliada, a Trevisa Operadora Portuária Ltda. Através da subsidiária Navegação Aliança Ltda., a Empresa se dedica à prestação de serviços de transporte aquático de carga através de uma frota de 15 navios, com uma capacidade estática total de 50.000 toneladas, e na operação de um estaleiro na cidade brasileira de Taquari. A Navegação Aliança Ltda. atua essencialmente no transporte de fertilizantes, trigo, lascas de madeira e soja. Através de sua subsidiária Trevo Florestal Ltda., a Empresa atua no setor de reflorestamento regional, incluindo florestas de pinus e eucalipto no estado brasileiro do Rio Grande do Sul, e na produção de biomassa de resíduos florestais. Além disso, atua na locação de imóveis comerciais.
MOTV3;Motiva Infraestrutura de Mobilidade S.a.;02.846.056/0001-97;19720.0;Transporte;Exploração de Rodovias;Av. Dra. Ruth Cardoso, 8.501, 5 andar, Pinheiros, SAO PAULO, SAO PAULO, 05.425-070 BR;A MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A., anteriormente conhecida como CCR S.A., é uma holding brasileira que atua no setor de operações de infraestrutura. A empresa, através de suas subsidiárias, é especializada em concessões de rodovias, mobilidade urbana e gestão aeroportuária. A Motiva é responsável pela administração e manutenção de uma extensa rede de rodovias, aeroportos e serviços de transporte de passageiros, incluindo metrôs, trens, veículos leves sobre trilhos (VLTs) e balsas. As operações da Motiva estão presentes em diversos estados brasileiros, como São Paulo, Rio de Janeiro, Mato Grosso do Sul, Bahia, Rio Grande do Sul e Santa Catarina. Entre suas principais subsidiárias estão a Concessionária Catarinense de Rodovias S.A, a CIIS - Companhia de Investimentos em Infraestrutura e Serviços, e a Concessionária das Linhas 5 e 17 do Metrô de São Paulo S.A.
RAIL3;RUMO S.A.;02.387.241/0001-60;2429.0;Transporte;Transporte Ferroviário;Rua Emilio Bertolini, 100 - Cajuru, CURITIBA, PARANA, 82.920-030 BR;A Rumo SA é uma empresa sediada no Brasil que atua principalmente no setor de transporte de cargas. Por meio de suas subsidiárias, a Companhia atua no segmento de transporte ferroviário nas regiões Sul e Centro-Oeste do Brasil, com rede ferroviária composta por cinco concessões com aproximadamente 13.500 km de trilhos. A Rumo SA gerencia também terminais de transbordo localizados nos estados de Mato Grosso, São Paulo, Paraná e Rio Grande do Sul, bem como a elevação de portos no terminal de Porto de Santos. Além disso, por meio da Brado Logística e Participações SA, atua nas operações de contêineres. A Companhia oferece transporte de commodities agrícolas, combustíveis e bens finais, transporte intermodal de mercadorias, serviços integrados de armazenagem, operações portuárias e movimentação de mercadorias, entre outros.
SEQL3;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;01.599.101/0001-93;1599.0;Transporte;Transporte Rodoviário;Alameda Rio Negro, 500 6 Andar, Sala 601, Alphaville, BARUERI, SAO PAULO, 06.454-000 BR;"A Sequoia Logistica e Transportes SA, anteriormente Sequoia Logistica e Transportes Ltda é uma empresa de logística com sede no Brasil. A Empresa oferece serviços abrangentes no segmento de transporte e logística, com foco em entregas expressas. As atividades da Companhia são realizadas através de um segmento operacional: Serviços de logística e transporte. Em relação às soluções de entrega expressa de e-commerce, a Empresa fornece uma gama completa de serviços de transporte e logística de valor agregado, incluindo serviços de última milha de negócio para consumidor (B2C); serviços de menos carga de caminhão (LTL), consistindo de serviços de transporte com capacidade parcial de veículo e serviços de carga completa (FTL), consistindo de serviços de transporte com capacidade total de veículos."
TGMA3;TEGMA GESTÃO LOGÍSTICA S.A.;02.351.144/0001-18;;Transporte;Transporte Rodoviário;Av. Nicola Demarchi, 2000, Demarchi, SAO BERNARDO DO CAMPO, SAO PAULO, 09.820-655 BR;A TEGMA GESTÃO LOGÍSTICA S.A. é uma empresa estabelecida no Brasil, que atua no setor de transportes. A empresa está envolvida principalmente em serviços de logística para a indústria automotiva. Além disso, fornece serviços de transporte para empresas que atuam em outras áreas, inclusive combustível, agronegócios, polpa e papel, produtos químicos, telecomunicações e indústria eletrônica. A empresa também fornece serviços de armazenagem. Adicionalmente, fornece serviços de inspeção de veículos importados. Através de sua subsidiária Direct Logística Integrada S.A., a empresa oferece serviços de entregas expressas. Em 31 de dezembro de 2011, as subsidiárias da empresa eram a Tegmax Comércio e Serviços Automotivos Ltda., TGI Comércio Atacadista de Peças Automotivas Ltda., Tegma Cargas Especiais Ltda., Tegma Logística Integrada S.A., PDI Comércio e Indústria e Serviços Ltda., Direct Logística Integrada S.A. e Niyati Empreendimentos e Participações Ltda. Em 1º de fevereiro de 2012, a empresa concluiu a compra da LTD Transportes Ltda.
